2024-07-30 18:42:49,027 INFO  Logger.cs: 70 - 
2024-07-30 18:43:02,825 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Base-1
2024-07-30 18:43:02,825 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base-1
2024-07-30 18:43:02,825 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J1-1
2024-07-30 18:43:02,827 INFO  ExportHelperExtension.cs: 1136 - Found 26 in J1-1
2024-07-30 18:43:02,827 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J1-1
2024-07-30 18:43:02,827 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J2-1
2024-07-30 18:43:02,827 INFO  ExportHelperExtension.cs: 1136 - Found 28 in J2-1
2024-07-30 18:43:02,828 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J2-1
2024-07-30 18:43:02,828 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J4-1
2024-07-30 18:43:02,828 INFO  ExportHelperExtension.cs: 1136 - Found 26 in J4-1
2024-07-30 18:43:02,828 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J4-1
2024-07-30 18:43:02,829 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J3-1
2024-07-30 18:43:02,829 INFO  ExportHelperExtension.cs: 1136 - Found 28 in J3-1
2024-07-30 18:43:02,829 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J3-1
2024-07-30 18:43:02,829 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J5-1
2024-07-30 18:43:02,829 INFO  ExportHelperExtension.cs: 1136 - Found 26 in J5-1
2024-07-30 18:43:02,830 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J5-1
2024-07-30 18:43:02,830 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1 by lalit kumar.SLDASM
2024-07-30 18:43:02,830 INFO  ExportHelperExtension.cs: 1136 - Found 54 in Assem1 by lalit kumar.SLDASM
2024-07-30 18:43:02,831 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in Assem1 by lalit kumar.SLDASM
2024-07-30 18:43:02,831 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-07-30 18:43:02,831 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2024-07-30 18:43:02,831 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J6-1
2024-07-30 18:43:02,831 INFO  ExportHelperExtension.cs: 1136 - Found 24 in J6-1
2024-07-30 18:43:02,832 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J6-1
2024-07-30 18:43:02,832 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base-1
2024-07-30 18:43:02,832 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Base-1
2024-07-30 18:43:02,832 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base-1
2024-07-30 18:43:02,833 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J1-1
2024-07-30 18:43:02,833 INFO  ExportHelperExtension.cs: 1136 - Found 26 in J1-1
2024-07-30 18:43:02,833 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J1-1
2024-07-30 18:43:02,833 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J2-1
2024-07-30 18:43:02,833 INFO  ExportHelperExtension.cs: 1136 - Found 28 in J2-1
2024-07-30 18:43:02,834 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J2-1
2024-07-30 18:43:02,834 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J4-1
2024-07-30 18:43:02,834 INFO  ExportHelperExtension.cs: 1136 - Found 26 in J4-1
2024-07-30 18:43:02,834 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J4-1
2024-07-30 18:43:02,835 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J3-1
2024-07-30 18:43:02,835 INFO  ExportHelperExtension.cs: 1136 - Found 28 in J3-1
2024-07-30 18:43:02,835 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J3-1
2024-07-30 18:43:02,835 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J5-1
2024-07-30 18:43:02,835 INFO  ExportHelperExtension.cs: 1136 - Found 26 in J5-1
2024-07-30 18:43:02,836 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J5-1
2024-07-30 18:43:03,689 INFO  SwAddin.cs: 339 - Loading config tree
2024-07-30 18:43:03,691 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-07-30 18:43:03,694 INFO  SwAddin.cs: 344 - Showing property manager
2024-07-30 18:43:23,159 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:43:24,393 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:43:53,177 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:43:54,618 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:44:01,027 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:44:14,301 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:44:34,081 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:44:34,601 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:44:36,118 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:44:37,144 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:44:49,789 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:45:22,900 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:45:23,314 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:45:23,475 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:45:24,193 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:45:25,677 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:45:41,104 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:45:41,858 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:46:16,222 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:46:17,643 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:46:18,265 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:46:18,539 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:46:24,658 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:46:50,213 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:46:50,776 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:46:56,033 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:46:56,529 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:07,550 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:27,116 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:53,519 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:53,834 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:53,864 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:53,909 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:54,106 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:54,180 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:54,339 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:54,357 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:54,384 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:54,424 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:54,594 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:54,645 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:54,699 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:55,149 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:55,889 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:56,592 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:56,606 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:56,622 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:56,641 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:56,665 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:56,691 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:56,724 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:56,749 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:57,304 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:57,309 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:57,320 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:57,333 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:57,344 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:57,360 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:47:57,426 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:48:01,024 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:48:01,135 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:48:01,174 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:48:01,292 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:48:01,353 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:48:01,375 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:48:01,780 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:48:02,408 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-30 18:48:37,986 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-07-30 18:48:38,100 INFO  ExportHelperExtension.cs: 347 - Creating joint link 1
2024-07-30 18:48:38,104 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2024-07-30 18:48:38,104 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-07-30 18:48:38,105 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2024-07-30 18:48:38,126 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2024-07-30 18:48:38,127 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-07-30 18:48:38,127 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-07-30 18:48:38,127 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-07-30 18:48:39,508 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link 1 failed
2024-07-30 18:48:40,313 INFO  ExportHelperExtension.cs: 347 - Creating joint link_2
2024-07-30 18:48:40,313 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link 1
2024-07-30 18:48:40,313 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-07-30 18:48:40,314 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-07-30 18:48:40,314 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-07-30 18:48:40,314 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2024-07-30 18:48:40,340 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2024-07-30 18:48:40,344 INFO  : 0 - R2: 5, System.__ComObject, 5, System.Double[]
2024-07-30 18:48:40,344 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-07-30 18:48:40,345 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-07-30 18:48:40,348 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-07-30 18:48:40,348 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-07-30 18:48:41,066 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link 1 to child link_2 failed
2024-07-30 18:48:42,696 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_3
2024-07-30 18:48:42,696 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_2
2024-07-30 18:48:42,696 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-07-30 18:48:42,696 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-07-30 18:48:42,697 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2024-07-30 18:48:42,697 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-07-30 18:48:42,697 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2024-07-30 18:48:42,697 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-07-30 18:48:42,698 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-07-30 18:48:42,698 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-07-30 18:48:42,698 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2024-07-30 18:48:42,755 INFO  ExportHelperExtension.cs: 828 - R1: 3, System.__ComObject, 0, System.Double[]
2024-07-30 18:48:42,755 INFO  ExportHelperExtension.cs: 837 - R2: 0, System.__ComObject, 0, System.Double[]
2024-07-30 18:48:42,756 INFO  : 0 - L1: 1, System.Double[]
2024-07-30 18:48:42,756 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-07-30 18:48:42,757 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-07-30 18:48:42,757 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-07-30 18:48:42,757 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2024-07-30 18:48:42,757 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-07-30 18:48:42,757 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2024-07-30 18:48:42,757 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-07-30 18:48:42,758 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-07-30 18:48:43,502 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_2 to child Link_3 failed
2024-07-30 18:48:44,077 INFO  ExportHelperExtension.cs: 347 - Creating joint link_4
2024-07-30 18:48:44,078 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link_3
2024-07-30 18:48:44,078 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2024-07-30 18:48:44,078 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2024-07-30 18:48:44,078 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-07-30 18:48:44,079 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-07-30 18:48:44,079 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-07-30 18:48:44,079 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-07-30 18:48:44,079 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2024-07-30 18:48:44,079 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-07-30 18:48:44,080 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2024-07-30 18:48:44,080 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-07-30 18:48:44,080 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-07-30 18:48:44,080 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-07-30 18:48:44,080 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2024-07-30 18:48:44,174 INFO  ExportHelperExtension.cs: 828 - R1: 3, System.__ComObject, 0, System.Double[]
2024-07-30 18:48:44,175 INFO  ExportHelperExtension.cs: 837 - R2: 0, System.__ComObject, 0, System.Double[]
2024-07-30 18:48:44,175 INFO  ExportHelperExtension.cs: 845 - L1: 1, System.Double[]
2024-07-30 18:48:44,175 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-07-30 18:48:44,176 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2024-07-30 18:48:44,176 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2024-07-30 18:48:44,176 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-07-30 18:48:44,176 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-07-30 18:48:44,176 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-07-30 18:48:44,177 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-07-30 18:48:44,177 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2024-07-30 18:48:44,177 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-07-30 18:48:44,177 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2024-07-30 18:48:44,177 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-07-30 18:48:44,178 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-07-30 18:48:45,042 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_3 to child link_4 failed
2024-07-30 18:48:45,617 INFO  ExportHelperExtension.cs: 347 - Creating joint link_5
2024-07-30 18:48:45,618 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_4
2024-07-30 18:48:45,618 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-07-30 18:48:45,618 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-07-30 18:48:45,618 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2024-07-30 18:48:45,619 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2024-07-30 18:48:45,619 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-07-30 18:48:45,619 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-07-30 18:48:45,619 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-07-30 18:48:45,619 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-07-30 18:48:45,620 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2024-07-30 18:48:45,620 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-07-30 18:48:45,620 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2024-07-30 18:48:45,620 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-07-30 18:48:45,620 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-07-30 18:48:45,621 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-07-30 18:48:45,621 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2024-07-30 18:48:45,740 INFO  ExportHelperExtension.cs: 828 - R1: 3, System.__ComObject, 0, System.Double[]
2024-07-30 18:48:45,741 INFO  ExportHelperExtension.cs: 837 - R2: 0, System.__ComObject, 0, System.Double[]
2024-07-30 18:48:45,741 INFO  ExportHelperExtension.cs: 845 - L1: 1, System.Double[]
2024-07-30 18:48:45,741 INFO  ExportHelperExtension.cs: 857 - L2: 0
